tmp_table_size:0.024241314334220155,0.019089662347329898,0.04644480324500482,0.05344367680979782,0.04766179927286948,0.025836927749694316,0.052668142527313326,0.04352139846178095,0.09393066713257112,0.05796088634585222,0.07632403565021902
myisam_stats_method:0.02474475847211673,0.022959011454626848,0.046109848853315094,0.05494240043794581,0.047842015670892114,0.028844749208495394,0.049885309008198105,0.04183052917100516,0.10191046063377428,0.057475488260363077,0.07183582897126697
max_length_for_sort_data:0.02530310080745639,0.023146042917815853,0.04810208859082684,0.05741079099999075,0.045485601764873464,0.024005207521734406,0.051992092101826676,0.04073963530771472,0.09786356112723901,0.055846674470417176,0.0721118752581261
myisam_sort_buffer_size:0.01954852482653091,0.022809855700106248,0.04954754865218995,0.053763750667643884,0.052190368072915785,0.026293351832094383,0.05532482800414029,0.03993456323532338,0.10851134866098625,0.05902764763075288,0.07693138266390173
show_create_table_verbosity:0.025028197830947615,0.020714142393940507,0.0463056095369255,0.055491293769107254,0.05175939853931168,0.024422316112453706,0.05476461739824939,0.04328751567735348,0.1013184262373096,0.05618629335840578,0.07515419901928003
optimizer_prune_level:0.025104688572732275,0.023690003890387844,0.05112481249962084,0.057056849212571294,0.04862573706983925,0.025362518732547773,0.0561131922536457,0.04272923709486806,0.10847060671146048,0.056194407195274534,0.07540061257634458
foreign_key_checks:0.0246980421046155,0.024802661033861674,0.04718444935183142,0.058663654255035766,0.04439994901735244,0.023244134018011238,0.052627600400772113,0.042133974210371836,0.10236356813678334,0.05608767593135169,0.07413718812984696
max_sp_recursion_depth:0.023048651481265767,0.023918130705802353,0.05284992171833036,0.05821451186354273,0.04674122570347071,0.024971432708911986,0.054141995783104926,0.0427930291572397,0.10319414898805719,0.051987390909008904,0.07491595978277517
histogram_generation_max_mem_size:0.02300618803702308,0.02427864124243339,0.04956019528117645,0.055919556293808514,0.050594324616187666,0.025211759934635945,0.058138723951483604,0.043646589146472466,0.1144479698891096,0.05631172838343069,0.07709187378414911
concurrent_insert:0.024335528885815756,0.023673254984595424,0.04401990024721568,0.055469370979921544,0.04819039209029268,0.027102171780906233,0.05120830212308469,0.0389982743738455,0.09752740790761762,0.056668762824428884,0.07037482361801584
rbr_exec_mode:0.022034942023016507,0.025551440148168514,0.04758010304578433,0.05804504375838626,0.049396088024658204,0.02887974012642029,0.0522059846683159,0.042199446163455334,0.10318740912753137,0.05642127005246735,0.07409150902256924
read_buffer_size:0.022688215470964945,0.02458773090461169,0.04730485804874083,0.05405960679006731,0.04969295607214488,0.024487450390704414,0.05198794006848157,0.04166386672314752,0.09939914405918869,0.056218212899452044,0.07243643915415218
big_tables:0.026846692133470792,0.023679024635102942,0.05016228172962522,0.061263565743746674,0.04750255610344052,0.023395150323072485,0.05377332014060624,0.04218557582759747,0.10249019080918663,0.0560015899956136,0.07326625523394094
max_points_in_geometry:0.02592178053189643,0.021812201205644484,0.04847572067695144,0.0552508378923732,0.04901568903255792,0.026971542672483233,0.05492069781018715,0.0445682743823153,0.10050272317092883,0.056693382150548734,0.07211704155315321
myisam_data_pointer_size:0.02175667549812249,0.026278834523304102,0.05003408566045432,0.05353604740015062,0.0506246891100861,0.02364129735560418,0.053160676428675786,0.04095399988948139,0.10837178057139762,0.06373887091177409,0.07560440719325005
host_cache_size:0.02467311040359066,0.020560976267229455,0.051902797318503835,0.05844486499539568,0.05062727150523009,0.024748881013021556,0.051317658918915335,0.04603722384615405,0.10783454812762759,0.060828848219362214,0.07855833230763895
optimizer_search_depth:0.024928993069052954,0.024559816386910075,0.045872546187063414,0.05786333532829157,0.047288390850031545,0.025141998553183397,0.051626195796092324,0.04178759064351282,0.10471247179930522,0.05690986567831785,0.07554819580772794
read_rnd_buffer_size:0.01920739925482521,0.02108068789313566,0.046122220445277036,0.05279229199147933,0.04745522089867747,0.022803732251142177,0.05213071376561496,0.043928712709311875,0.10071575806995624,0.05889265016227638,0.07674443272835348
query_alloc_block_size:0.02788334595174649,0.025498845812542414,0.05074153729746195,0.05899827987165877,0.047884899427302056,0.0234810028744213,0.053505690465544785,0.040709684668989034,0.10324871819679556,0.05790952233406747,0.07214847083951473
delay_key_write:0.023951268223074473,0.022629515918297437,0.05012678583909543,0.05617139651318942,0.04676904851359028,0.02619238273159185,0.05256169416230134,0.04192441508840708,0.10662246532329905,0.05778931508942483,0.0744852294984876
unique_checks:0.031716396590956104,0.023378509499349796,0.05110953507460942,0.057637059713355025,0.04940904095271267,0.024699041769431326,0.04952338989017611,0.036349603961184765,0.10436193057324898,0.05334191580198504,0.06930371048733742
sql_quote_show_create:0.024249518779519363,0.020904124848197387,0.04902488977130971,0.05462796596709913,0.04778132865297408,0.023252977414054302,0.05059745103889664,0.04166714140921427,0.09919021545160404,0.05470560167427296,0.07438446805163787
cte_max_recursion_depth:0.02286638424701912,0.022681683166382274,0.049462505747937736,0.055432519993266996,0.04516565583506494,0.024766614612250784,0.0527097969880816,0.04333857945347974,0.10086751651543766,0.05746304361675157,0.07532895622908298
flush:0.022940791854883926,0.02300757183674339,0.04995263996515197,0.057077144225164,0.05424171221092781,0.025309280426015268,0.05817691337950985,0.04034186646157187,0.1146422716774425,0.057957031639225075,0.07639844095012287
completion_type:0.02615717910632073,0.021988207036576186,0.0463906494142761,0.054957938536653574,0.049471959107486176,0.02361213940726286,0.04887388107716647,0.04317766966317535,0.09749919945558388,0.05425817675577956,0.07436011889320601
